0.0	0.0
0.008	1.3142164475870282
0.016	5.236139811894814
0.024	11.703919018624765
0.032	20.615553326022734
0.04000000000000001	31.830500937508756
0.048	45.171895429764746
0.05600000000000001	60.42933504188505
0.064	77.3622008368339
0.072	95.70345140582124
0.08000000000000002	115.16383427084209
0.08800000000000001	135.43644756904587
0.096	156.2015800784478
0.10400000000000001	177.13175325488558
0.11200000000000002	197.89688576428742
0.12	218.16949906249118
0.128	237.6298819275121
0.136	255.97113249649942
0.144	272.9039982914483
0.15200000000000002	288.16143790356864
0.16000000000000003	301.5028323958245
0.168	312.7177800073106
0.17600000000000002	321.6294143147085
0.18400000000000002	328.09719352143856
0.192	332.01911688574626
0.2	333.3333333333333
0.20800000000000002	332.01911688574626
0.21600000000000003	328.09719352143844
0.22400000000000003	321.6294143147086
0.23199999999999998	312.7177800073106
0.24	301.5028323958246
0.248	288.16143790356864
0.256	272.90399829144826
0.264	255.97113249649948
0.272	237.62988192751217
0.27999999999999997	218.16949906249124
0.288	197.89688576428742
0.296	177.1317532548855
0.30400000000000005	156.20158007844768
0.31200000000000006	135.4364475690458
0.32000000000000006	115.16383427084214
0.328	95.70345140582107
0.336	77.36220083683388
0.34400000000000003	60.42933504188523
0.35200000000000004	45.17189542976479
0.36000000000000004	31.83050093750878
0.36800000000000005	20.615553326022667
0.376	11.703919018624815
0.384	5.236139811894801
0.392	1.3142164475870368
0.4	0
0.40800000000000003	0
0.41600000000000004	0
0.42400000000000004	0
0.43200000000000005	0
0.44000000000000006	0
0.448	0
0.456	0
0.464	0
0.47200000000000003	0
0.48000000000000004	0
0.48800000000000004	0
0.496	0
0.504	0
0.512	0
0.52	0
0.528	0
0.536	0
0.544	0
0.552	0
0.56	0
0.5680000000000001	0
0.5760000000000001	0
0.5840000000000001	0
0.5920000000000001	0
0.6000000000000001	0
0.6080000000000001	0
0.6160000000000001	0
0.6240000000000001	0
0.632	0
0.64	0
0.648	0
0.656	0
0.664	0
0.672	0
0.6799999999999999	0
0.688	0
0.696	0
0.7040000000000001	0
0.7120000000000001	0
0.7200000000000001	0
0.728	0
0.736	0
0.744	0
0.752	0
0.76	0
0.768	0
0.776	0
0.784	0
0.792	0
0.8	0.0
0.808	1.3142164475870282
0.8160000000000001	5.236139811894814
